timestamp,crack_width_mm,seismic_energy_j,angle_x_deg,settlement_mm,label
2026-01-12 08:29:00,1.662,10.83,0.1435,0.817,0
2026-01-12 08:30:00,1.285,7.94,0.2205,1.069,0
2026-01-12 08:31:00,0.472,17.9,0.0574,1.588,0
2026-01-12 08:32:00,2.164,8.77,0.0676,0.951,0
2026-01-12 08:33:00,2.805,10.95,0.1169,0.822,0
2026-01-12 08:34:00,1.97,12.52,0.0958,1.309,0
2026-01-12 08:35:00,1.499,3.68,0.0742,1.284,0
2026-01-12 08:36:00,1.159,8.55,0.1642,0.584,0
2026-01-12 08:37:00,1.472,16.81,0.0427,1.473,0
2026-01-12 08:38:00,1.356,10.12,0.148,0.681,0
2026-01-12 08:39:00,1.926,30.22,0.1203,0.626,0
2026-01-12 08:40:00,1.85,22.51,0.0308,1.445,0
2026-01-12 08:41:00,1.65,23.26,0.1157,1.435,0
2026-01-12 08:42:00,1.707,5.2,0.0178,0.855,0
2026-01-12 08:43:00,1.071,9.47,0.095,1.177,0
2026-01-12 08:44:00,2.336,11.58,0.0988,0.661,0
2026-01-12 08:45:00,1.033,14.09,0.1028,1.155,0
2026-01-12 08:46:00,1.198,28.6,0.1285,0.393,0
2026-01-12 08:47:00,1.911,1.72,0.0557,1.396,0
2026-01-12 08:48:00,1.328,13.9,0.0242,0.885,0
2026-01-12 08:49:00,1.53,10.23,0.0896,0.543,0
2026-01-12 08:50:00,1.442,15.05,0.0312,0.984,0
2026-01-12 08:51:00,1.803,15.36,0.0674,0.425,0
2026-01-12 08:52:00,0.977,10.45,0.081,1.121,0
2026-01-12 08:53:00,1.825,14.36,0.0908,1.038,0
2026-01-12 08:54:00,0.859,14.8,0.0841,1.131,0
2026-01-12 08:55:00,2.57,6.3,0.0934,0.811,0
2026-01-12 08:56:00,1.148,31.87,0.1575,0.41,0
2026-01-12 08:57:00,1.428,13.74,0.136,0.767,0
2026-01-12 08:58:00,0.893,29.0,0.0724,0.361,0
2026-01-12 08:59:00,1.119,20.7,0.1318,1.395,0
2026-01-12 09:00:00,0.539,14.8,0.169,0.595,0
2026-01-12 09:01:00,1.115,11.58,0.1485,0.313,0
2026-01-12 09:02:00,1.28,16.93,0.0605,1.038,0
2026-01-12 09:03:00,2.114,1.0,0.0806,1.737,0
2026-01-12 09:04:00,2.106,2.63,0.1264,0.866,0
2026-01-12 09:05:00,1.761,8.38,0.0817,1.09,0
2026-01-12 09:06:00,0.704,3.54,0.2142,0.516,0
2026-01-12 09:07:00,1.522,14.55,0.1896,0.993,0
2026-01-12 09:08:00,1.776,15.35,0.0658,0.269,0
2026-01-12 09:09:00,0.932,29.28,0.0999,0.308,0
2026-01-12 09:10:00,0.948,17.65,0.0718,1.464,0
2026-01-12 09:11:00,1.478,16.08,0.1791,0.866,0
2026-01-12 09:12:00,2.141,15.88,0.0811,1.175,0
2026-01-12 09:13:00,1.879,16.83,0.1435,1.776,0
2026-01-12 09:14:00,0.814,11.86,0.0921,0.592,0
2026-01-12 09:15:00,1.706,13.38,0.1328,1.208,0
2026-01-12 09:16:00,1.83,8.2,0.1448,0.534,0
2026-01-12 09:17:00,1.376,1.0,0.1715,0.693,0
2026-01-12 09:18:00,1.175,11.46,0.1152,1.244,0
2026-01-12 09:19:00,1.333,17.0,0.1229,0.813,0
2026-01-12 09:20:00,2.139,23.41,0.1051,0.858,0
2026-01-12 09:21:00,1.456,12.22,0.1093,0.582,0
2026-01-12 09:22:00,1.945,7.15,0.1472,0.775,0
2026-01-12 09:23:00,1.438,14.91,0.0334,0.812,0
2026-01-12 09:24:00,1.842,8.38,0.0835,1.141,0
2026-01-12 09:25:00,2.692,4.06,0.0612,0.997,0
2026-01-12 09:26:00,0.578,6.09,0.0648,0.991,0
2026-01-12 09:27:00,1.278,16.63,0.1585,1.249,0
2026-01-12 09:28:00,1.835,16.6,0.0478,1.468,0
2026-01-12 09:29:00,0.81,19.46,0.1084,0.1,0
2026-01-12 09:30:00,1.866,16.91,0.0484,1.707,0
2026-01-12 09:31:00,2.081,24.46,0.1107,0.954,0
2026-01-12 09:32:00,0.676,27.3,0.0952,1.877,0
2026-01-12 09:33:00,2.124,20.07,0.0633,1.189,0
2026-01-12 09:34:00,1.054,9.87,0.153,1.142,0
2026-01-12 09:35:00,2.313,17.75,0.0599,0.791,0
2026-01-12 09:36:00,1.552,12.28,0.0662,0.746,0
2026-01-12 09:37:00,1.801,16.86,0.0191,1.446,0
2026-01-12 09:38:00,0.906,14.53,0.085,1.017,0
2026-01-12 09:39:00,0.966,14.22,0.0375,1.411,0
2026-01-12 09:40:00,0.822,17.17,0.1409,0.7,0
2026-01-12 09:41:00,1.371,29.96,0.1939,0.813,0
2026-01-12 09:42:00,1.391,19.98,0.1996,0.1,0
2026-01-12 09:43:00,2.197,16.44,0.1691,0.246,0
2026-01-12 09:44:00,1.219,15.42,0.0553,1.093,0
2026-01-12 09:45:00,1.308,25.78,0.096,0.387,0
2026-01-12 09:46:00,1.662,8.28,0.0773,1.302,0
2026-01-12 09:47:00,1.907,20.28,0.0487,0.883,0
2026-01-12 09:48:00,1.345,35.74,0.091,0.815,0
2026-01-12 09:49:00,2.094,18.53,0.1012,0.807,0
2026-01-12 09:50:00,1.264,10.1,0.0831,1.26,0
2026-01-12 09:51:00,1.122,7.1,0.119,1.49,0
2026-01-12 09:52:00,1.813,12.82,0.091,0.118,0
2026-01-12 09:53:00,0.414,23.69,0.0743,1.136,0
2026-01-12 09:54:00,1.772,21.65,0.1128,1.215,0
2026-01-12 09:55:00,1.719,13.32,0.1421,1.045,0
2026-01-12 09:56:00,1.739,22.11,0.1174,1.022,0
2026-01-12 09:57:00,1.556,23.49,0.0958,1.116,0
2026-01-12 09:58:00,2.186,15.66,0.1103,1.497,0
2026-01-12 09:59:00,1.808,10.76,0.1987,1.023,0
2026-01-12 10:00:00,1.905,32.76,0.0579,0.368,0
2026-01-12 10:01:00,2.273,3.69,0.1134,0.989,0
2026-01-12 10:02:00,1.57,16.49,0.1311,0.617,0
2026-01-12 10:03:00,2.142,12.49,0.0614,0.562,0
2026-01-12 10:04:00,1.217,19.65,0.0891,0.883,0
2026-01-12 10:05:00,1.99,18.42,0.1077,0.975,0
2026-01-12 10:06:00,1.667,9.09,0.043,0.726,0
2026-01-12 10:07:00,1.377,9.11,0.085,1.577,0
2026-01-12 10:08:00,1.934,14.58,0.0221,0.932,0
2026-01-12 10:09:00,0.995,23.45,0.1731,1.509,0
2026-01-12 10:10:00,1.013,10.4,0.01,0.742,0
2026-01-12 10:11:00,1.32,12.53,0.0762,1.678,0
2026-01-12 10:12:00,1.43,18.54,0.01,0.625,0
2026-01-12 10:13:00,1.483,26.69,0.1888,1.3,0
2026-01-12 10:14:00,2.028,16.95,0.1774,1.624,0
2026-01-12 10:15:00,1.324,1.0,0.1905,0.938,0
2026-01-12 10:16:00,2.109,3.5,0.0864,0.791,0
2026-01-12 10:17:00,1.725,6.9,0.165,1.082,0
2026-01-12 10:18:00,1.458,5.72,0.0752,1.028,0
2026-01-12 10:19:00,1.024,26.09,0.1213,0.732,0
2026-01-12 10:20:00,0.626,16.35,0.116,0.834,0
2026-01-12 10:21:00,1.561,22.6,0.1072,1.482,0
2026-01-12 10:22:00,0.57,12.77,0.0536,0.534,0
2026-01-12 10:23:00,2.299,13.49,0.1302,1.643,0
2026-01-12 10:24:00,2.041,10.54,0.1125,0.558,0
2026-01-12 10:25:00,1.28,14.06,0.0813,1.345,0
2026-01-12 10:26:00,1.009,12.62,0.1564,1.611,0
2026-01-12 10:27:00,0.879,18.78,0.0436,0.719,0
2026-01-12 10:28:00,1.225,12.98,0.0479,1.294,0
2026-01-12 10:29:00,1.366,16.09,0.0586,0.944,0
2026-01-12 10:30:00,0.606,17.49,0.0459,0.36,0
2026-01-12 10:31:00,1.224,14.94,0.0723,1.073,0
2026-01-12 10:32:00,1.303,31.59,0.1169,0.807,0
2026-01-12 10:33:00,1.977,10.63,0.0595,1.276,0
2026-01-12 10:34:00,1.635,11.06,0.1311,1.08,0
2026-01-12 10:35:00,1.218,6.51,0.1659,1.674,0
2026-01-12 10:36:00,1.223,16.37,0.1851,1.034,0
2026-01-12 10:37:00,0.926,21.68,0.0165,1.077,0
2026-01-12 10:38:00,2.021,15.79,0.1408,1.227,0
2026-01-12 10:39:00,1.485,33.09,0.1195,2.015,0
2026-01-12 10:40:00,1.464,11.56,0.0766,1.328,0
2026-01-12 10:41:00,1.178,4.47,0.0902,0.85,0
2026-01-12 10:42:00,0.96,12.9,0.094,0.943,0
2026-01-12 10:43:00,1.778,2.45,0.1492,0.414,0
2026-01-12 10:44:00,2.004,18.8,0.1431,0.762,0
2026-01-12 10:45:00,1.17,3.79,0.1589,0.204,0
2026-01-12 10:46:00,0.705,12.54,0.064,1.216,0
2026-01-12 10:47:00,1.636,8.69,0.0958,0.446,0
2026-01-12 10:48:00,0.777,13.25,0.1621,0.91,0
2026-01-12 10:49:00,1.964,7.19,0.1008,0.734,0
2026-01-12 10:50:00,0.997,8.31,0.1652,0.927,0
2026-01-12 10:51:00,1.936,15.97,0.0873,1.387,0
2026-01-12 10:52:00,1.382,19.69,0.1668,1.13,0
2026-01-12 10:53:00,2.049,4.08,0.0726,0.671,0
2026-01-12 10:54:00,0.895,24.68,0.01,0.1,0
2026-01-12 10:55:00,0.673,12.53,0.122,0.931,0
2026-01-12 10:56:00,1.553,14.3,0.0988,1.158,0
2026-01-12 10:57:00,2.106,16.51,0.01,0.71,0
2026-01-12 10:58:00,1.747,11.39,0.0782,1.277,0
2026-01-12 10:59:00,1.44,25.83,0.1418,1.005,0
2026-01-12 11:00:00,1.69,13.22,0.0849,1.47,0
2026-01-12 11:01:00,0.717,4.9,0.1647,1.305,0
2026-01-12 11:02:00,1.721,29.29,0.0739,1.005,0
2026-01-12 11:03:00,1.51,30.56,0.078,0.95,0
2026-01-12 11:04:00,1.238,8.47,0.0224,0.242,0
2026-01-12 11:05:00,0.711,20.88,0.1839,0.319,0
2026-01-12 11:06:00,1.818,30.78,0.1962,0.531,0
2026-01-12 11:07:00,1.116,17.13,0.1781,1.127,0
2026-01-12 11:08:00,1.03,17.93,0.1258,1.222,0
2026-01-12 11:09:00,2.496,24.11,0.0325,0.796,0
2026-01-12 11:10:00,1.634,25.62,0.1022,1.389,0
2026-01-12 11:11:00,1.015,20.46,0.0154,1.656,0
2026-01-12 11:12:00,1.98,4.14,0.134,1.293,0
2026-01-12 11:13:00,1.476,5.9,0.0636,1.168,0
2026-01-12 11:14:00,2.081,12.91,0.0805,0.757,0
2026-01-12 11:15:00,0.741,26.15,0.0514,0.494,0
2026-01-12 11:16:00,1.635,5.38,0.1666,0.636,0
2026-01-12 11:17:00,1.233,13.64,0.0957,1.598,0
2026-01-12 11:18:00,1.43,23.24,0.1853,0.94,0
2026-01-12 11:19:00,2.271,8.53,0.1172,1.45,0
2026-01-12 11:20:00,1.739,10.99,0.1857,0.1,0
2026-01-12 11:21:00,0.516,2.37,0.1439,0.693,0
2026-01-12 11:22:00,1.747,9.31,0.1374,0.559,0
2026-01-12 11:23:00,0.782,7.62,0.0604,0.897,0
2026-01-12 11:24:00,1.192,14.02,0.0254,1.356,0
2026-01-12 11:25:00,1.233,6.47,0.0307,1.509,0
2026-01-12 11:26:00,1.616,23.81,0.101,0.834,0
2026-01-12 11:27:00,1.528,6.49,0.0671,1.391,0
2026-01-12 11:28:00,1.25,11.36,0.1302,1.016,0
2026-01-12 11:29:00,1.394,9.09,0.1386,0.838,0
2026-01-12 11:30:00,2.329,11.37,0.0958,1.284,0
2026-01-12 11:31:00,1.494,37.12,0.0238,0.784,0
2026-01-12 11:32:00,0.591,8.46,0.1746,1.061,0
2026-01-12 11:33:00,0.867,19.51,0.0412,0.598,0
2026-01-12 11:34:00,0.997,6.19,0.1557,0.411,0
2026-01-12 11:35:00,2.566,24.59,0.1829,0.942,0
2026-01-12 11:36:00,1.006,16.48,0.0989,0.65,0
2026-01-12 11:37:00,1.036,17.23,0.046,1.529,0
2026-01-12 11:38:00,1.593,19.65,0.0803,1.524,0
2026-01-12 11:39:00,2.249,25.52,0.2465,0.578,0
2026-01-12 11:40:00,1.329,28.01,0.1288,0.966,0
2026-01-12 11:41:00,1.159,26.16,0.1097,1.635,0
2026-01-12 11:42:00,2.181,6.85,0.0872,1.151,0
2026-01-12 11:43:00,1.532,22.17,0.1024,0.976,0
2026-01-12 11:44:00,1.608,13.94,0.0947,0.805,0
2026-01-12 11:45:00,1.934,25.71,0.0832,1.114,0
2026-01-12 11:46:00,1.561,1.0,0.1419,1.22,0
2026-01-12 11:47:00,1.861,16.84,0.1607,0.932,0
2026-01-12 11:48:00,1.274,4.36,0.0463,1.628,0
2026-01-12 11:49:00,1.191,19.75,0.1874,1.329,0
2026-01-12 11:50:00,1.66,10.21,0.1783,1.469,0
2026-01-12 11:51:00,1.975,6.37,0.1081,1.19,0
2026-01-12 11:52:00,1.358,1.0,0.2193,1.032,0
2026-01-12 11:53:00,1.201,9.45,0.0546,1.297,0
2026-01-12 11:54:00,2.355,16.88,0.1035,1.331,0
2026-01-12 11:55:00,1.81,18.58,0.1745,0.776,0
2026-01-12 11:56:00,1.58,13.47,0.0949,0.893,0
2026-01-12 11:57:00,0.804,11.94,0.057,0.82,0
2026-01-12 11:58:00,1.75,19.13,0.1088,1.618,0
2026-01-12 11:59:00,0.9,36.1,0.1444,1.544,0
2026-01-12 12:00:00,1.935,18.25,0.1061,1.23,0
2026-01-12 12:01:00,2.265,6.89,0.1645,1.857,0
2026-01-12 12:02:00,2.13,4.44,0.1282,0.761,0
2026-01-12 12:03:00,2.165,13.03,0.01,1.252,0
2026-01-12 12:04:00,1.118,20.56,0.0808,0.601,0
2026-01-12 12:05:00,1.956,8.65,0.1218,0.568,0
2026-01-12 12:06:00,1.312,8.08,0.0813,0.513,0
2026-01-12 12:07:00,2.065,7.08,0.0565,0.288,0
2026-01-12 12:08:00,1.624,6.95,0.1279,0.936,0
2026-01-12 12:09:00,1.378,20.37,0.189,0.955,0
2026-01-12 12:10:00,1.352,11.15,0.1219,1.512,0
2026-01-12 12:11:00,1.731,20.23,0.1305,0.997,0
2026-01-12 12:12:00,1.228,11.64,0.1046,0.985,0
2026-01-12 12:13:00,0.707,2.84,0.1293,1.69,0
2026-01-12 12:14:00,2.044,33.06,0.0569,1.403,0
2026-01-12 12:15:00,1.333,11.26,0.136,0.998,0
2026-01-12 12:16:00,2.224,21.76,0.11,0.63,0
2026-01-12 12:17:00,2.015,13.84,0.1187,0.498,0
2026-01-12 12:18:00,1.668,27.66,0.1457,0.892,0
2026-01-12 12:19:00,2.268,23.83,0.0395,1.717,0
2026-01-12 12:20:00,1.272,30.08,0.0885,0.558,0
2026-01-12 12:21:00,1.932,16.07,0.1252,0.204,0
2026-01-12 12:22:00,1.57,9.72,0.1236,0.401,0
2026-01-12 12:23:00,0.581,10.67,0.0375,0.927,0
2026-01-12 12:24:00,1.297,21.7,0.0685,1.138,0
2026-01-12 12:25:00,1.092,4.51,0.0973,1.504,0
2026-01-12 12:26:00,1.195,11.54,0.1379,1.476,0
2026-01-12 12:27:00,1.053,9.68,0.1364,0.704,0
2026-01-12 12:28:00,0.524,7.0,0.1707,0.898,0
2026-01-12 12:29:00,1.704,14.03,0.1418,1.307,0
2026-01-12 12:30:00,1.184,28.12,0.2063,0.876,0
2026-01-12 12:31:00,1.434,18.27,0.0891,0.637,0
2026-01-12 12:32:00,1.829,16.43,0.1623,0.739,0
2026-01-12 12:33:00,1.431,8.81,0.0281,1.604,0
2026-01-12 12:34:00,1.875,26.23,0.1263,0.711,0
2026-01-12 12:35:00,1.742,1.0,0.1049,0.585,0
2026-01-12 12:36:00,1.312,15.7,0.0917,1.143,0
2026-01-12 12:37:00,1.632,16.54,0.0959,1.092,0
2026-01-12 12:38:00,1.882,10.97,0.0967,0.301,0
2026-01-12 12:39:00,1.389,22.21,0.1162,1.291,0
2026-01-12 12:40:00,1.809,18.28,0.092,0.89,0
2026-01-12 12:41:00,1.924,13.26,0.1443,1.674,0
2026-01-12 12:42:00,1.283,16.31,0.0365,0.779,0
2026-01-12 12:43:00,1.841,12.34,0.1179,1.094,0
2026-01-12 12:44:00,1.296,25.99,0.1182,1.313,0
2026-01-12 12:45:00,1.89,18.27,0.092,1.278,0
2026-01-12 12:46:00,0.976,20.23,0.1259,0.748,0
2026-01-12 12:47:00,1.624,8.15,0.0199,0.584,0
2026-01-12 12:48:00,1.607,13.87,0.0963,1.194,0
2026-01-12 12:49:00,1.793,6.18,0.08,0.959,0
2026-01-12 12:50:00,1.528,21.68,0.1396,1.487,0
2026-01-12 12:51:00,1.402,7.49,0.1271,1.157,0
2026-01-12 12:52:00,0.924,19.27,0.1238,1.215,0
2026-01-12 12:53:00,1.377,20.66,0.1346,0.615,0
2026-01-12 12:54:00,1.188,13.62,0.01,1.372,0
2026-01-12 12:55:00,1.976,7.89,0.12,1.452,0
2026-01-12 12:56:00,1.793,12.86,0.166,1.074,0
2026-01-12 12:57:00,0.551,9.01,0.1087,0.901,0
2026-01-12 12:58:00,2.412,1.0,0.0952,1.106,0
2026-01-12 12:59:00,1.844,29.48,0.1004,0.626,0
2026-01-12 13:00:00,1.367,12.13,0.0925,0.1,0
2026-01-12 13:01:00,1.805,14.13,0.1064,0.1,0
2026-01-12 13:02:00,0.998,6.55,0.0813,0.49,0
2026-01-12 13:03:00,1.072,12.09,0.1988,0.86,0
2026-01-12 13:04:00,0.786,2.09,0.0964,1.574,0
2026-01-12 13:05:00,1.465,10.81,0.1406,1.023,0
2026-01-12 13:06:00,2.001,9.83,0.0922,1.25,0
2026-01-12 13:07:00,1.748,1.0,0.0954,0.965,0
2026-01-12 13:08:00,1.559,18.88,0.1385,0.731,0
2026-01-12 13:09:00,1.579,18.03,0.114,0.85,0
2026-01-12 13:10:00,2.461,6.38,0.103,0.709,0
2026-01-12 13:11:00,2.122,17.96,0.0879,0.565,0
2026-01-12 13:12:00,1.091,18.1,0.1107,1.28,0
2026-01-12 13:13:00,0.861,7.47,0.106,0.896,0
2026-01-12 13:14:00,1.509,22.28,0.063,0.646,0
2026-01-12 13:15:00,1.339,7.66,0.1236,1.071,0
2026-01-12 13:16:00,2.0,36.4,0.1314,1.365,0
2026-01-12 13:17:00,1.159,29.01,0.1541,0.656,0
2026-01-12 13:18:00,2.103,12.42,0.1204,1.393,0
2026-01-12 13:19:00,1.675,18.7,0.0957,1.059,0
2026-01-12 13:20:00,1.106,15.05,0.0455,1.378,0
2026-01-12 13:21:00,0.913,13.64,0.0744,1.538,0
2026-01-12 13:22:00,1.577,10.41,0.1218,0.493,0
2026-01-12 13:23:00,1.236,14.22,0.0647,0.37,0
2026-01-12 13:24:00,1.94,15.01,0.01,0.737,0
2026-01-12 13:25:00,1.416,9.94,0.1453,0.848,0
2026-01-12 13:26:00,0.1,12.33,0.1008,1.103,0
2026-01-12 13:27:00,1.507,10.81,0.0918,1.129,0
2026-01-12 13:28:00,0.676,29.12,0.0737,1.83,0
2026-01-12 13:29:00,1.076,25.95,0.11,0.145,0
2026-01-12 13:30:00,0.825,28.12,0.0978,1.074,0
2026-01-12 13:31:00,1.404,12.41,0.077,1.376,0
2026-01-12 13:32:00,0.68,14.21,0.1552,0.556,0
2026-01-12 13:33:00,0.872,13.87,0.0362,0.823,0
2026-01-12 13:34:00,2.146,1.07,0.01,1.482,0
2026-01-12 13:35:00,1.554,1.0,0.1492,0.388,0
2026-01-12 13:36:00,1.314,6.64,0.1118,1.195,0
2026-01-12 13:37:00,1.146,12.48,0.0626,1.55,0
2026-01-12 13:38:00,1.012,10.58,0.0603,0.163,0
2026-01-12 13:39:00,2.424,25.05,0.0997,0.776,0
2026-01-12 13:40:00,1.296,17.47,0.1138,1.655,0
2026-01-12 13:41:00,0.52,20.78,0.1493,1.206,0
2026-01-12 13:42:00,1.013,23.53,0.1295,1.101,0
2026-01-12 13:43:00,2.04,22.48,0.0818,1.382,0
2026-01-12 13:44:00,2.184,20.06,0.0996,0.568,0
2026-01-12 13:45:00,0.582,21.55,0.1253,0.833,0
2026-01-12 13:46:00,1.067,9.59,0.176,0.924,0
2026-01-12 13:47:00,0.825,17.84,0.1117,1.096,0
2026-01-12 13:48:00,0.648,29.51,0.1147,0.802,0
2026-01-12 13:49:00,1.776,29.34,0.0755,0.239,0
2026-01-12 13:50:00,1.6,18.74,0.0944,1.177,0
2026-01-12 13:51:00,1.371,16.64,0.1181,0.684,0
2026-01-12 13:52:00,1.288,11.49,0.1019,1.081,0
2026-01-12 13:53:00,1.756,5.59,0.1014,1.022,0
2026-01-12 13:54:00,1.723,9.62,0.0352,0.738,0
2026-01-12 13:55:00,1.606,30.33,0.1073,0.663,0
2026-01-12 13:56:00,1.646,7.75,0.1642,1.844,0
2026-01-12 13:57:00,2.661,6.89,0.1691,1.639,0
2026-01-12 13:58:00,0.802,1.0,0.1657,0.993,0
2026-01-12 13:59:00,0.947,8.36,0.0377,1.393,0
2026-01-12 14:00:00,1.905,28.51,0.15,1.242,0
2026-01-12 14:01:00,1.976,20.14,0.1408,1.306,0
2026-01-12 14:02:00,2.959,24.87,0.2018,1.056,0
2026-01-12 14:03:00,1.124,23.54,0.1213,1.341,0
2026-01-12 14:04:00,1.877,27.27,0.117,1.417,0
2026-01-12 14:05:00,1.403,17.86,0.1138,1.364,0
2026-01-12 14:06:00,1.86,9.09,0.2124,0.231,0
2026-01-12 14:07:00,0.448,27.04,0.0915,1.021,0
2026-01-12 14:08:00,1.462,29.96,0.1565,1.773,0
2026-01-12 14:09:00,1.429,16.23,0.0816,1.292,0
2026-01-12 14:10:00,1.002,15.25,0.0991,0.56,0
2026-01-12 14:11:00,1.658,7.5,0.0939,0.336,0
2026-01-12 14:12:00,1.002,13.78,0.0628,1.04,0
2026-01-12 14:13:00,1.526,5.46,0.1527,0.158,0
2026-01-12 14:14:00,1.298,15.35,0.1734,1.149,0
2026-01-12 14:15:00,1.233,10.1,0.1627,0.981,0
2026-01-12 14:16:00,1.619,20.99,0.1129,0.7,0
2026-01-12 14:17:00,1.707,6.86,0.1701,1.513,0
2026-01-12 14:18:00,1.235,12.19,0.0393,0.906,0
2026-01-12 14:19:00,1.077,10.84,0.168,0.675,0
2026-01-12 14:20:00,1.418,1.0,0.1617,1.455,0
2026-01-12 14:21:00,1.708,8.89,0.152,1.111,0
2026-01-12 14:22:00,1.818,7.86,0.1299,0.829,0
2026-01-12 14:23:00,1.236,2.67,0.1475,0.421,0
2026-01-12 14:24:00,0.96,20.57,0.1137,0.943,0
2026-01-12 14:25:00,1.317,1.0,0.1205,0.629,0
2026-01-12 14:26:00,1.526,1.0,0.0969,1.289,0
2026-01-12 14:27:00,0.434,16.96,0.0939,0.413,0
2026-01-12 14:28:00,1.432,16.62,0.0589,1.458,0
2026-01-12 14:29:00,0.934,11.2,0.0316,1.476,0
2026-01-12 14:30:00,1.33,19.21,0.2046,0.932,0
2026-01-12 14:31:00,1.305,20.35,0.067,1.313,0
2026-01-12 14:32:00,1.171,22.46,0.0643,1.425,0
2026-01-12 14:33:00,1.275,4.84,0.1625,0.706,0
2026-01-12 14:34:00,2.081,16.74,0.2279,1.209,0
2026-01-12 14:35:00,1.344,12.06,0.1649,1.315,0
2026-01-12 14:36:00,3.019,19.8,0.1283,0.713,0
2026-01-12 14:37:00,1.215,27.64,0.0615,1.414,0
2026-01-12 14:38:00,0.896,15.45,0.1768,1.223,0
2026-01-12 14:39:00,2.007,17.52,0.1066,1.415,0
2026-01-12 14:40:00,0.994,16.96,0.0164,1.27,0
2026-01-12 14:41:00,1.245,7.65,0.0853,1.503,0
2026-01-12 14:42:00,0.387,11.46,0.1521,1.131,0
2026-01-12 14:43:00,1.383,17.01,0.0632,0.806,0
2026-01-12 14:44:00,2.564,22.12,0.1432,0.921,0
2026-01-12 14:45:00,1.747,26.3,0.0539,0.822,0
2026-01-12 14:46:00,1.418,30.52,0.0611,0.847,0
2026-01-12 14:47:00,1.184,14.01,0.1411,1.365,0
2026-01-12 14:48:00,0.784,15.37,0.0684,0.975,0
2026-01-12 14:49:00,2.524,10.64,0.1413,1.071,0
2026-01-12 14:50:00,0.465,16.04,0.0165,0.216,0
2026-01-12 14:51:00,1.918,12.94,0.0789,1.1,0
2026-01-12 14:52:00,1.469,19.04,0.1418,1.085,0
2026-01-12 14:53:00,1.647,9.63,0.2015,1.075,0
2026-01-12 14:54:00,2.329,1.0,0.1608,0.285,0
2026-01-12 14:55:00,0.916,1.04,0.0961,0.795,0
2026-01-12 14:56:00,1.746,6.58,0.1542,0.38,0
2026-01-12 14:57:00,0.814,27.65,0.1022,0.745,0
2026-01-12 14:58:00,2.621,22.99,0.1554,0.937,0
2026-01-12 14:59:00,1.427,15.48,0.1491,1.031,0
2026-01-12 15:00:00,0.83,15.64,0.2179,0.875,0
2026-01-12 15:01:00,1.368,7.9,0.1414,0.885,0
2026-01-12 15:02:00,1.685,9.85,0.0759,0.893,0
2026-01-12 15:03:00,2.372,13.45,0.1156,0.501,0
2026-01-12 15:04:00,1.33,7.22,0.0633,0.736,0
2026-01-12 15:05:00,1.138,32.24,0.0548,1.309,0
2026-01-12 15:06:00,2.023,27.39,0.0937,1.509,0
2026-01-12 15:07:00,1.507,28.85,0.1081,0.961,0
2026-01-12 15:08:00,1.474,8.78,0.082,1.186,0
2026-01-12 15:09:00,1.62,16.08,0.0185,0.854,0
2026-01-12 15:10:00,0.494,29.93,0.0293,0.762,0
2026-01-12 15:11:00,1.42,4.07,0.1236,0.742,0
2026-01-12 15:12:00,1.181,16.85,0.0337,1.876,0
2026-01-12 15:13:00,1.15,8.75,0.1362,0.614,0
2026-01-12 15:14:00,1.61,15.79,0.1772,1.242,0
2026-01-12 15:15:00,0.203,30.33,0.0788,0.515,0
2026-01-12 15:16:00,0.947,22.58,0.0867,1.902,0
2026-01-12 15:17:00,1.467,15.94,0.1177,1.031,0
2026-01-12 15:18:00,0.658,19.63,0.0664,0.1,0
2026-01-12 15:19:00,0.975,4.46,0.0809,1.019,0
2026-01-12 15:20:00,1.541,13.49,0.0847,1.253,0
2026-01-12 15:21:00,1.422,14.05,0.1169,1.226,0
2026-01-12 15:22:00,1.619,15.11,0.0416,1.034,0
2026-01-12 15:23:00,2.026,15.69,0.0714,0.491,0
2026-01-12 15:24:00,1.477,1.0,0.0354,1.136,0
2026-01-12 15:25:00,1.113,13.9,0.0852,1.394,0
2026-01-12 15:26:00,1.783,26.97,0.1159,1.381,0
2026-01-12 15:27:00,0.658,12.81,0.1256,0.982,0
2026-01-12 15:28:00,1.526,7.62,0.1304,1.111,0
2026-01-12 15:29:00,2.146,10.24,0.0765,0.904,0
2026-01-12 15:30:00,1.152,24.54,0.151,1.245,0
2026-01-12 15:31:00,1.197,1.0,0.1926,0.819,0
2026-01-12 15:32:00,2.428,20.1,0.0876,0.791,0
2026-01-12 15:33:00,1.614,18.01,0.1046,0.965,0
2026-01-12 15:34:00,1.551,8.56,0.0871,0.959,0
2026-01-12 15:35:00,1.636,39.15,0.0818,0.416,0
2026-01-12 15:36:00,1.033,22.59,0.0674,0.948,0
2026-01-12 15:37:00,2.075,16.48,0.1251,0.519,0
2026-01-12 15:38:00,2.278,24.38,0.1573,0.977,0
2026-01-12 15:39:00,1.358,19.85,0.0345,1.95,0
2026-01-12 15:40:00,1.704,18.08,0.1292,1.281,0
2026-01-12 15:41:00,1.982,16.6,0.0582,0.577,0
2026-01-12 15:42:00,2.006,10.8,0.1191,1.026,0
2026-01-12 15:43:00,2.074,23.39,0.1171,1.211,0
2026-01-12 15:44:00,0.761,14.15,0.1242,0.521,0
2026-01-12 15:45:00,1.839,24.29,0.1146,1.152,0
